183,장민호 드라마 최종회,콘서트에서 볼 수 없었던 표정과 춤선 진솔한 인터뷰 모든 게 감동이었어요,10
184,장민호 드라마 최종회,,10
185,장민호 드라마 최종회,민호님 스크린으로 보니 넘 좋네요~ ^^ 지난 드라마 콘서트의 감동이 다시 밀려오네요♡ 드라마 2를 기다리며 민호님 열심히 응원 할께요^^신곡 에세이 1도 대박 날꺼에요~,10
186,장민호 드라마 최종회,모든 노래가 감동입니다 .,10
187,장민호 드라마 최종회,,10
188,장민호 드라마 최종회,최고의 가수의 감동의 무대,10
189,장민호 드라마 최종회,25년만에 장민호라는 이름으로 단독콘서트라 더욱더 깊은감동의 무대엿슴다 감성보이스에 취해보기도하고 사부곡에서도 눈물이살짝흐르기도햇네요 진정성있는 무대와 노래로 두시간이 훌쩍지남에 아쉬움도남앗지만 앵콜송으로 엔딩합...,10
190,장민호 드라마 최종회,장민호를 좀더 알수 있는 스토리와 영상력이 짜임새 있게 꾸며져 있었습니다,10
191,장민호 드라마 최종회,콘을 보고왔는데도 영화로보는 맛도새롭네요 짱이었어요~~감동 그 차체~,10
192,장민호 드라마 최종회,,10
193,장민호 드라마 최종회,,10
194,장민호 드라마 최종회,,10
195,장민호 드라마 최종회,,10
196,장민호 드라마 최종회,,10
197,장민호 드라마 최종회,장민호 드라마 최종회 콘서트를 못가 넘 넘 아쉬웠는데 스크린에서 볼 수 있어 행복했어요. 민호님의 노래, 표정, 제스처, 중간 중간 인터뷰 너무 좋았어요. 내일 또 그 감동을 느끼러 갑니다.,10
198,장민호 드라마 최종회,콘서트의 감동이 다시 생각나게 하는 최고의 드라마민호님의 인터뷰도 감동이예요,10
199,장민호 드라마 최종회,장민호 드라마 최종회 보는 내내 감동의 물결이었습니다 며칠동안 행복할 것 같아요,10
